path,uncertainty
clips/train/017b5213b5accb830959b01fae3634cd2471aaeee2a10f89c7ea27ea924e5a8fc14ddf8b30cf70b24d21efce18584b8eeaca219729909d8444270cec13465041.wav,0.0
clips/train/017e0c8185b590a5149dbfc72aa0108c1ffd0551066f220019ca5ff8d441d162d54b819acf0837f7bb0f42193a01f9e7da9d61fe3b21a6e68b5838ac40bd8b81.wav,0.255
clips/train/01860f865bbd3b2ec628a642720d4ecba851a80399f4fe7866a7b588e8b6cde2dc2537e10ea6f25d2b9c6987be787e610bdbf186363077e838d8c36e8ca44b1e.wav,0.2447368421052632
clips/train/0186e7f2415793edcace0ae5479b270c9fda04ad97e2dbe3c80926537b671e963c05405bcf7257141460143f087ae1341005c2a6ee1511a273c579a98b6d7467.wav,0.0
clips/train/019237295ebf1da83f42497b7dea87b86870a693906be187c3fcfe06ee78e2a0a55b7a11c6e6da5445372dad8dbcd820ee9dd196940955d78d7ff4185baa35b4.wav,0.05
clips/train/0192868d9d36462752d6c1aecabf6a9e4dc4e2a99a3adbaefe86949bd0f18fd6d1cab22f9486330e15d9fb96d33b98c8be71610bc7e31575269ee77d9e5ab526.wav,0.10000000000000002
clips/train/019561aab4692fc6dbd5c882b94134cc196bbdebb0f79c81988957ac5ad821b421e16047b0390d54e278cae89b9f1c82fd8d94722d1cc2ed28c9010540397d54.wav,0.055555555555555566
clips/train/0199488c79d452c6ae994973a6e048b48c210c91e1a0b9919afc6085f1b868824a85380af1db708647c7411d6ca30a71856cc284e391df75f46c3e4cce9ccc7e.wav,0.175
clips/train/019c62021ac618affe6e2909229941fc315273295c9eebd58f4e921c9050d29cb36d5b65a5a3213ad70ea130239e63d8741b45d710a2be247d5ee39bc2b26857.wav,0.0
clips/train/01a0e34f3b785d1c1f855c3da748884d04a193ad126df74b5d3b20b2bfea4378aefa27a4903b7c68c5895c01dd6be61d722a51328a177a9152948684a7ec5e58.wav,0.01818181818181818
clips/train/01a16f4ccb3b6575b186b54af38a542eac7ed78b1dc7941efcae19065e906c67f970cbf5ddfdfe8a8abe8ca9555997e70b27b5899e37989b7717cd9e29dcef93.wav,0.11249999999999998
clips/train/01a6d2df4b662876d3da189ebb827d1ba317e328e44fcec122fd43731e8c8da1339e9484f8693bf8148c18548d5744cd2e3e21af0b2e90e38d4cdced68f70057.wav,0.005
clips/train/01a860b677bcb627afd0a74af58e88c1bdc2cf8a2a18e27d04eebcc06d083bdad8f06a30e2d90eba62e20e8848bc1cf309dd84c6a8baf3a54595f90a65b30ec3.wav,0.024999999999999998
clips/train/01b97940fdde23b997c9aabe81e36149acf057938b2b91815ec118445b9aef2733c50b0505a5f26b95935d2255d313b35410cddfd3dbb046be706d2ba8152b8e.wav,0.09333333333333332
clips/train/01b97d46eac5b3f494cf8fdaa34081f15c283e51850e0cd83075ee17e68a1e2b3b42649aa58535157eb8db92368b68298dd22a67776b294090c60f505f5f1ce2.wav,0.007692307692307693
clips/train/01be760a2f894fd96deddd1662108b2e57ae040c9d3c9a1762142f5765c16a40c71e6e7212d04cf8c2b7db6dd0fdc7a80159e25f47b492b6b60ee508357a60f4.wav,0.19444444444444448
clips/train/01bf8612aa4232fe03cbf7af39acab8cb97d9f49449bccaa5e5a2d7acc2693babf59f450d2518463df2491551d852d34f0688eec4cd98cd76c0e5984149612e4.wav,0.19166666666666662
clips/train/01c54c8020e43af961b3379e47937597e4d23ec2b1e16edd9358746b58df72afd0e0fbaff0282b2829d468a575446a21fdcb4dc53436629dd08e01efd91d404e.wav,0.24642857142857144
clips/train/01c5ca1ef72fd44d284c4a33c6ba4252f1d18494140308aa5ae11364177625c8bd87dfe235b5ab4295ded9b20eea5c5b40c7334c8d2c1a4487149335149713d1.wav,0.275
clips/train/01c5cbbd8e4dd8fc02b783b0282793c4818850a34d75517952d7a9075caa78e7baeb9c6fcd5196cf960e5ef86b77d924a900497bb8e6b497a3043c4f8a1b8e05.wav,0.06363636363636363
clips/train/01c902dc16b536b111b9c82daa56efc27f3532e56d3bedce1c4d4c4062412ea7485026f7a3b8ae860097c5bec38a7213853cbe3f22f9b35bf4b9678be7fd9b44.wav,0.14615384615384613
clips/train/01ce407eea856e58080cb07e147c566a4f19b9209320b5c3475bb0823874da4d744180b9ed08c540ad6dbe39972dcd0894ea64a709e7e02c89b08d6c7864869e.wav,0.16428571428571426
clips/train/01d235264e85b9b5ecc8584984481130153de1fa3f3240ba85a704bf87784720918b750f3ff9515b56d9c6c01002ba1ea703814941f8024d73bc27c8d00f4b2f.wav,0.0
clips/train/01d842e431a006fd6022117b00c59d8920f92a07b6889e2ddd1c7322123079031e513b80c9f46f1df0f9cd395de63d44744bd412e33c6e973761e872c5b9a8e7.wav,0.26499999999999996
clips/train/01debe0b802fcbc49dc3b42cb7a4497ecdbec8493b72c2d0f5e8a823b5e47084fafb96fa9caee2beecccd9c6b4f69eefd630d446f034a9bf0872dfaf773a22ff.wav,0.125
clips/train/01df41b19d04dc3f1723b4e219acf6482b569c3d7a7b90bd9c883bf6966cb164fad62c7168e77ff098e8d46bfe1885a64e405d32b49605a0c8b4d9fdd946127d.wav,0.16428571428571423
clips/train/01df430949e06d723f86e6aa86b529095d9ea5196a36648bf67f38ace62619b6bf86f63f9492b84a4c7dffd66be053ec691ce74ed3a550dfa7d96785a062a9d9.wav,0.03125
clips/train/01e116de73721bd8a8783149da46ce8e33242b3609b4704ba92cd73317a3ae907b65c0237be3c6720ed36090e133a4af66845c2d3208a31ccd96c4b3daff614f.wav,0.23181818181818176
clips/train/01eac04f952444d9a74d81496e89b253bfce83fc794bccb635ad52bc73831240528bb7131ec501444b4b3a3e0bad706cf64f39e5790c8d39a73c9fbdd7f858bd.wav,0.16999999999999998
clips/train/01eefb1677387c3156642b0614d952537147622c00f01c48d32902d6003ad7de3b1d14361b05c6a3c3acf1470d7390f00de402e5263d754985da998f2553b900.wav,0.049999999999999996
clips/train/01f1812662d98c57851c2b01d7b449ca404432074afa4266f0aea3a9e960b8b8920d032038b89fccbce868acc3c232e4123e1dbb9a1b4619f6f3d521c06da0c3.wav,0.15625
clips/train/01f29d395fdc65b9742b3578306fe5c0985424a580cb96a65393150279e19b16dd6ede3b9dbb7228bb04c5b578d99799540644ac53924173456f39eb62669a8c.wav,0.10000000000000002
clips/train/01f4ccf0fd30ee48c3b95a46c7fc5a4989008321c4b874e6d16ad278164f793bed4964933df0c9b48fa332de37ee064e5a3b564344542ac97bd72cc71890f231.wav,0.14000000000000004
clips/train/020093cc76fd8820ebfd54ac6f0e3fef22cdc2ef1f54bd7708ecb97dedb8b62ca80552c092efe46d34659b83fcdd65eb8f1955c039c08291b27a895d7fbb95d6.wav,0.23571428571428568
clips/train/020b0ac695ba5136f271f053a45d468a51f7d93969dbd65bbca3ee2ece004a020effdbb0ff6641a370bc597c40f3a13b3fdb478306a530d12bed29f3ea8d2516.wav,0.17500000000000002
clips/train/020c53a889fc21bd8256d4034be4549c894044b413400a35fc467e3adc29770603cd9df25eef1584ce7e59f36cc201a988a1b19273a6d10ce8a0ff1f73ba30d8.wav,0.00909090909090909
clips/train/020e866074b1ef428f25f19870457401e053693a6bcf6ba0173bc40620dc1a11e8280d1ce32e4e5884023597db752554b67b624a99fa91783dfe5a47fb80f503.wav,0.04999999999999999
clips/train/021db35ebe2b0d6391fa5363b1d0f2c5264f9a59b31e8b57f903e7544985a02f15506568c9ef39d2d2fffdb387cf9ff79ed015d0643946512b935ea9001b40c4.wav,0.0
clips/train/021e643b22590e87ad168648299262fd52d820579948622f1a55d2ccac11d76694c7f0952517a591847ebdb1d347300cdda6ecd3483fe34155bd07a1d02785a9.wav,0.08749999999999998
clips/train/02284f5c016a86985b0168680334bf9ad3461047e82046c9779869fef963b2eaecf1f689d2e950684cf0a9f072e3784094eb5aeb07d44b810ea03a90e452b0c3.wav,0.15714285714285708
clips/train/022a83b155e01b6f6ff644a334dba792958857bb80034eeb184b12c797c7fd0a51769a4503f6cf10f354093f7518c4f1eaca705f83c9184bc22ac03931b79133.wav,0.1464285714285714
clips/train/022e11f7f17250ee2423f90613eb38d7d6e099ef9fe2c6754630a50251ad9bec6a3c46e73a3c66b9e083d2c2d7209b2b0c9c517e70e5d15036ea32986a27c3b9.wav,0.0
clips/train/0238a39d42a367e1db77edf8b4877fe23eba42083449e319d627afbcebd8624fcbe7eaaf7c6a581592b933e44c16cfaf03439b158ec134a83fbbed15f6ea51aa.wav,0.13333333333333336
clips/train/023bc4b0a3ae47825ccc6e1cfaed5df0eca5f5063f490f03d6ed2a3ca041b5f041e63d6dc704ea15ecd417924ed6dcc3cc70904b0b5f2772f74f8f5f354ea892.wav,0.09000000000000002
clips/train/023ea63e6fbe14d8d5debdb8d68cd7717a5645a1e3b5cede272871fe16c209f4f2ffa6ef3eded4a2287bcfb5eb74ae3f1af8cf300dde3de089395d5ff5aecbca.wav,0.046428571428571416
clips/train/023f0ca64b70b54a040729e4deedd3f5d48220d4760d9ed746398d7157a6505ee96772eb05c647a8c2f61cfdea80063ee795907301bda2eb8673c90b166217d9.wav,0.12857142857142853
clips/train/0245c9bc44230d7076b2889695ba5d1aaef66a018a81d71a2f93850835168f539e3be596864c02c68aa68c96a16e3dba8eacaea8bc167fae411308623361e466.wav,0.0
clips/train/024befa528d7b17d7a936442108aa4187c26ffbea955d4ed8d7cbbe265a10125baf73941c599dbbef4e79ab76b17d36998056a51979e8f849bdc3dd81d7a5eac.wav,0.6000000000000001
clips/train/0251d7405e88f36246491734a959c8859ca61c215584ecfedd07cb2594de2f3aa73a3781eece9d97a9aef379eb691a485f3d37430a3f0d1bba35518e2f164a3f.wav,0.10294117647058824
clips/train/025b4ad6960f669379dbb28097e80dc61c2bec5b9121eee28338486edea1f63f5dfd5b11731ab556cc2b35779b53a7922cf8fa62d7905283d7a7011a7d372873.wav,0.2571428571428572
clips/train/025be3baf2739a28f28fc2fc4f431b58f5231252ee2a5925cc5c7b87bc6cf65495bc3fa3eafc07e6e3f7717a74b6cb7c330c35967b07fbe0477a10e2bc6bf5be.wav,0.25
clips/train/02616ca6cedce0e74f1622a7446ffe181f07a412813ad54a48adaa2b2cf9fa434f6450debdf35715ceba5e04c33a61b905b37463d709e365baee36a54bdfa51b.wav,0.06818181818181818
clips/train/02619e735ac1c8dc292d11e7df2f2ad0048f3d7e710e12f856955335fe95d8ee02af5e281a902889693b4b2fd94cb6b106caa0831ad81daa99253652ed6d85f9.wav,0.5499999999999998
clips/train/026a54be339cd0679239fab58b0e3924163d989951c4a3b6954916686645fd62f78672a9365ea585a85c8005e83ffa8cf3d35043701e43003bc9b42e36c77a58.wav,0.01
clips/train/026dfa6854e5d285ade55b6ee5f777ba635e3631c5b10a705ccdcc78d60cc1a230f1e61a40f67e8c576c574ffc885d4d4e8c5580fdbfd26983a31d4352487aea.wav,0.024999999999999998
clips/train/02749ef7096c052c18480e6caaf7db826fa4de7964afc3f8c5d84ee5c78e044533a6b42d312651d4869472ea53b8e5effc07b2d90261cbd0be2e57bb4b4df45d.wav,0.21538461538461537
clips/train/0278561868b64b06c6be2a0357787ee04bba54510636ddef088b9b3fb4428e69f54a9f025420af215a9c1f8d33aac05ef4a4d75c428657351bc175ad64e7e1f2.wav,0.0125
clips/train/0278dbb4ed7fa30de3119547cf6219f91ace4331435214f79d48172df220bcca448ddc3217775c825a50f33dc971846fbb29f7f33762582f3133c6921caa6338.wav,0.0
clips/train/027d3e6c875cb5f31ae7d05b5a1573ede507c3746fc206f30a2c9a5824c0db9214cb424ecaca9dbdf8bc002a7d2cfc763f1178f52cab188506067d496148a4c5.wav,0.2333333333333333
clips/train/027d5cbc424d976bf60fa594e16fe3b964e4a19a428dc00acd8643bf0df21c3e9983946095844bdf3153723b2e4e443db46675c49426ca4e2ef94592bb6a0bc8.wav,0.0
clips/train/028470af797ba9fb3d000ec87600027bf709e5aadb298ed9db9e953e8e388926f7a388a4d9d9ea407cc37d19d76b7e53e0f82ddc5c7d12f474a440aef03c5e6b.wav,0.017857142857142856
clips/train/0292b4607a3a7acd0ca10349a3322b440388edf88883eebb30f3cc7fbad94a867ee0d638530d766b0e46e3acce1b76b06b18c98b54f7509c5ad640dee7e9dcd3.wav,0.04375
clips/train/0293596f8a898f641f820350fee5ee53e5378d4340c27281ed001817fd294610d263ea94fdfc77666780c174250534ce9150bc5e2d56a3731ffb8e651254d4e7.wav,0.4166666666666667
clips/train/02970edfffd62ec5ac84c4cd05587590b99362725bc471c884b19acfa2f7a35c54fddfd12434e3e44634238af2914ba51bdc3d06950c3466272a88f137882c3d.wav,0.08000000000000002
clips/train/029a7dcd72e30afbf1d0b819e6e7b4a39603ad08a1a0a7e7fcdf5ef27cae8c82a864e76307c35ac5f99db75163873ec8d240e33bb1d32419df5d3b498042773e.wav,0.01111111111111111
clips/train/029cb3e0edf4b22e684d0ea9dac841cfebb10e7105058542fc4d445b59ee3b66bead3054ded0a8ff3a2c62a09c8df13bfef88290cd678e652ab9e1ad7249186b.wav,0.1285714285714286
clips/train/02a54696318007d33c9ff68c63407bc2189707dd56d77c0616630887400753909d0e861c08721e37e32d95cdef09c72976b6d3dd5783383ef02b4c60c42ad21e.wav,0.38125
clips/train/02a81cca472309f3eda82b9d7b127cb8cb80152ab82e977eabcb1a941c3705209a43e487d7c903515f76401ea6b1c658fd181e19d2ba53cda1d1a05a3baaad8c.wav,0.02222222222222222
clips/train/02aa3c10ec191ec704e19c382fca2b49ad432b1ea92a13f95d64cf3f1d6d84d223f2f357cd94acb951cc140f401f75bf51b845e80154157796993f6a35315aa2.wav,0.36538461538461553
clips/train/02aa76644baf5f233622258c8a77cff5e8b07507c376faea75870f155a0507e6fec6289ccd48c3399fa9e0c06fcd48bb7977f982f5c8bbe942af6d87dc5130be.wav,0.008333333333333333
clips/train/02ae21aa41886fdcc54667603826f9ff629610dd13da5b627bc1df5cab45c212fe6deff4d4f2b596ae883298b75ad4037bdd4db6289b8131e8c478a685a67d73.wav,0.425
clips/train/02b15eb10be3dc3f1859ce5770c9525ed9ab7cfd8b53a7adfa4698518aa3418d8106bde7729ae4a22e59ec4fa581ba823af01824f72e55a6f75c371b85f08bac.wav,0.29
clips/train/02b44168da470bf38b77fab2cdd0b64c9eefaffef3a722042a8b2cd8646764e4132edc1825d6168550ad2823d96d68cd40be0f5061ef4cb2f4260066434445b4.wav,0.049999999999999996
clips/train/02bafde12c43e64161b3cae4e48b51d7e2e9ef6b7105501c025c8014e0febae515cd774dbd2b5a78c3ff4aae43a564a901c205256c9b8ea72be497fa64f8262d.wav,0.33125
clips/train/02cbad71943674289f87c2499771fa1ed70d4eff990728e03c29e62048571b4e12d1204ab1550cd59dc5a60cf7212ea54cfb776684eb03298666ac0218c827dc.wav,0.2849999999999999
clips/train/02d355424475d80810be73c04d8c03d7eaa27bba38f2188299dd296ed812fe711a0a380741290311c3831122685af2e7276e9ffdf93239e926cfb3526f6e170a.wav,0.0
clips/train/02dfa9c20e1d01bfb1d46fd789115eb66573641483f23faf8da37b4a6a7adb1c77eea87aa6f5a9ee14bac2572abb2d2184a04126c279769affd3979b5c324da7.wav,0.36538461538461553
clips/train/02e475863b1927d18b03da3df64c273444e6fff90c58c3369f59329aa71bb115a0616c44a67f626a8fbef94452cab4a210d0e175d9d3ade66800511e98971f23.wav,0.0
clips/train/02ed6357a951ff1299e998314262e386be2c20394e8ae12b4e514f86eeee29d26486cb3b15eccb609b4762ad3bfd13aeb6495c206ad22c55125aa2a3b57e8558.wav,0.5676470588235294
clips/train/02f02464e398ac395a693f58c2c7da30835e43b40bf6328b4c83549a71fb468b3f3e0f386ee9837ca2d35643437bd4db7acb206f12486a75b462a22dc181c25f.wav,0.17142857142857137
clips/train/02f4794696f490194e84927ed9a122d9ea73ec6a0b2f1ac9a28c1cc4870cf4998fad927e5363551fdf6ab64102e3395c8c2fec5607a502046f2c95b4c5ffee4f.wav,0.19333333333333336
clips/train/02f50668108ab5b1d8ef9969c6284d9f40e2b3e65d7fc425cf3f2761561c98d69495cc54df1235ae7c20acf2d88c6219769ea3f00f954ad56dbc18e83f9385d1.wav,0.45
clips/train/02f5e40a271706ad33d133444b95076fc385454e6c8df91dde904cd85961ac3b58af4e0f9432ab8a40cc9bfeef6640bfd80bc4674e418b7258d0b6f571e6a692.wav,0.0
clips/train/02f862ae97de00e54e35b66935af1e1324b6a535d36f15c306b55a9277f8e7e6e89eb3891df293d0b48e4a377018937b99a32b2a201e40404a1088df8d6064bc.wav,0.18636363636363634
